EmployeeID,FirstName,LastName,Age,Gender,DepartmentID,JobRoleID,EducationID,Salary,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,OverTime,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,WorkLifeBalance,HireDate,TerminationDate,EmployeeStatus,Attrition,TerminationReason
102437,Jose,Mccoy,54,Male,7,26,2,45100,3760,0.1,0.1,No,36,4,4,3,3,2026-06-08,2026-07-09,Terminated,Yes,Return to Education
102438,Anthony,Carter,35,Male,2,7,2,69500,5790,2.0,0.7,Yes,5,3,2,3,4,2024-07-18,,Active,No,
102439,James,Torres,21,Male,5,19,4,82100,6840,1.5,0.2,No,1,2,4,3,2,2025-01-02,,Active,No,
102440,Ronald,Murray,24,Male,6,22,3,60700,5060,1.1,1.1,No,1,1,3,3,4,2025-05-28,,Active,No,
102441,Jay,Austin,44,Male,1,2,4,85600,7130,12.0,2.6,No,4,3,4,2,3,2014-07-13,,Active,No,
102442,Amy,Black,25,Female,1,3,4,69200,5770,2.1,1.7,No,2,4,4,3,1,2024-06-04,,Active,No,
102443,Charles,Gallegos,38,Male,4,16,3,74300,6190,1.5,0.3,Yes,1,2,2,3,2,2025-01-01,,Active,No,
102444,Jocelyn,Sharp,25,Female,6,22,3,55800,4650,0.9,0.9,No,3,4,2,3,4,2025-09-01,,Active,No,
102445,Brian,Osborne,49,Male,3,11,2,53900,4490,0.7,0.7,No,18,3,2,3,3,2025-10-31,,Active,No,
102446,Todd,Horton,32,Male,9,34,1,80600,6720,0.7,0.5,No,3,3,4,3,2,2025-10-28,,Active,No,
102447,Chad,Gutierrez,35,Male,2,6,2,75500,6290,4.8,0.1,No,26,2,3,2,2,2021-10-03,,Active,No,
102448,Jerry,White,24,Male,3,9,3,57000,4750,1.7,1.7,No,5,1,1,3,2,2024-10-14,,Active,No,
102449,Kevin,Marquez,41,Male,1,4,3,100100,8340,2.6,1.2,No,6,2,4,3,4,2023-01-13,2025-08-05,Terminated,Yes,Manager / Culture Fit
102450,Dakota,Gibson,42,Male,1,2,3,47300,3940,0.0,0.0,No,20,3,2,4,3,2026-06-27,2026-07-10,Terminated,Yes,Career Growth / Promotion Elsewhere
102451,Danielle,Holt,26,Female,2,8,3,99100,8260,0.8,0.8,No,5,1,4,4,2,2024-11-07,2025-08-21,Terminated,Yes,Career Growth / Promotion Elsewhere
102452,Terry,Hogan,46,Male,3,10,4,60000,5000,1.1,1.1,Yes,4,3,4,3,3,2024-08-06,2025-09-30,Terminated,Yes,Performance
102453,Nathan,Martinez,39,Male,1,1,3,57500,4790,1.9,1.9,No,17,2,2,3,4,2024-07-31,,Active,No,
102454,Brian,Cole,34,Male,3,9,4,64600,5380,3.0,0.2,No,7,4,3,4,2,2023-07-21,,Active,No,
102455,Heidi,Mills,42,Female,7,27,4,69000,5750,0.1,0.1,Yes,1,1,3,3,1,2026-06-09,,Active,No,
102456,James,Moody,18,Male,6,23,3,61700,5140,0.1,0.1,No,9,3,2,2,3,2026-06-07,,Active,No,
102457,Kayla,Herring,23,Female,7,27,4,69400,5780,0.8,0.0,No,12,4,2,3,2,2025-09-26,,Active,No,
102458,Jamie,James,39,Female,2,8,3,108100,9010,3.3,0.8,No,3,4,2,2,2,2023-04-02,,Active,No,
102459,Randy,Barr,34,Male,1,3,4,66800,5570,0.7,0.7,No,1,2,2,3,3,2025-10-28,,Active,No,
102460,Keith,Keller,33,Male,2,5,4,93100,7760,3.6,2.5,No,3,3,3,3,2,2018-01-08,2021-08-21,Terminated,Yes,Family / Personal Reasons
102461,Chris,Melton,36,Male,6,22,4,66700,5560,0.8,0.2,No,3,4,3,2,4,2025-10-05,,Active,No,
102462,Cassidy,Joseph,30,Female,5,18,3,77600,6470,11.1,0.4,No,3,4,2,2,3,2015-05-29,,Active,No,
102463,Jason,Collins,35,Male,2,5,2,62900,5240,0.4,0.4,Yes,1,2,4,3,1,2026-03-03,,Active,No,
102464,Patricia,Griffin,46,Female,2,6,4,83000,6920,1.9,0.8,Yes,9,3,3,2,2,2022-02-24,2024-01-14,Terminated,Yes,Position Eliminated
102465,Mark,Wilson,30,Male,4,14,2,79900,6660,0.9,0.9,No,17,3,1,2,1,2025-08-05,,Active,No,
102466,Carlos,Harris,40,Male,4,13,2,70800,5900,2.5,2.5,No,2,2,4,3,4,2024-01-02,,Active,No,
102467,Marcus,King,33,Male,2,7,4,90000,7500,2.7,0.2,No,8,1,3,3,3,2023-10-28,,Active,No,
102468,Judy,Foley,43,Female,1,1,4,69800,5820,0.4,0.4,Yes,1,3,2,4,1,2026-02-02,,Active,No,
102469,Joshua,Smith,29,Male,7,26,3,55000,4580,1.2,1.2,No,1,1,4,3,1,2024-12-12,2026-03-09,Terminated,Yes,Manager / Culture Fit
102470,Sonya,Young,45,Female,1,1,3,61600,5130,3.1,0.1,No,1,2,4,1,4,2023-05-23,,Active,No,
102471,Leah,Alvarez,44,Female,3,10,3,56300,4690,0.7,0.7,No,1,1,3,3,1,2025-10-16,,Active,No,
102472,Jason,Miller,41,Male,5,21,4,148100,12340,4.1,0.7,No,14,4,2,3,3,2022-06-02,,Active,No,
102473,Kyle,Sanchez,38,Male,4,16,4,103400,8620,0.9,0.8,Yes,3,4,3,3,3,2025-08-22,,Active,No,
102474,Joshua,Harvey,41,Male,4,16,3,81600,6800,0.0,0.0,No,17,3,4,3,3,2026-06-27,,Active,No,
102475,Kristin,Bryan,27,Female,4,13,2,66400,5530,0.3,0.1,No,3,1,3,3,3,2026-04-01,,Active,No,
102476,Anthony,Hernandez,43,Male,4,16,3,95300,7940,3.4,2.1,Yes,7,3,4,3,4,2023-02-08,,Active,No,
102477,Martha,Johnson,22,Female,5,21,3,108800,9070,2.2,2.2,No,33,1,3,3,4,2024-04-20,,Active,No,
102478,Scott,Estrada,42,Male,1,2,5,99600,8300,0.3,0.3,No,3,2,4,3,2,2024-02-23,2024-06-19,Terminated,Yes,Retirement
102479,Ryan,Evans,36,Male,9,33,3,94600,7880,3.4,3.4,No,1,4,3,3,3,2023-02-25,,Active,No,
102480,Thomas,Williams,31,Male,2,6,3,67300,5610,5.3,2.3,No,4,4,3,3,3,2021-03-18,,Active,No,
102481,Jason,Thompson,47,Male,2,7,4,88800,7400,2.8,2.5,Yes,14,4,4,3,4,2023-09-30,,Active,No,
102482,Michael,Carr,25,Male,2,7,4,77800,6480,0.4,0.1,No,11,4,4,4,3,2026-03-01,,Active,No,
102483,Melissa,Larson,46,Female,9,34,4,132600,11050,4.9,0.5,Yes,1,2,2,3,3,2021-08-17,,Active,No,
102484,Rachel,Thompson,27,Female,4,14,4,99500,8290,0.1,0.1,No,1,4,3,3,2,2025-08-14,2025-09-26,Terminated,Yes,Better Compensation Elsewhere
102485,Jesse,Riley,18,Male,1,2,3,64700,5390,2.7,2.6,No,2,4,2,4,1,2023-11-15,,Active,No,
102486,Timothy,Davis,41,Male,1,3,4,67300,5610,0.1,0.1,Yes,28,2,4,2,2,2026-05-07,2026-06-27,Terminated,Yes,Manager / Culture Fit
102487,Edwin,Richardson,18,Male,7,29,4,115900,9660,3.2,3.2,Yes,26,3,3,2,2,2023-05-09,,Active,No,
102488,Jamie,Jones,52,Female,4,17,2,142000,11830,2.3,2.3,No,18,4,3,4,4,2024-03-06,,Active,No,
102489,Jessica,Pierce,49,Female,2,8,3,111100,9260,2.5,2.5,Yes,1,1,2,3,3,2024-01-13,,Active,No,
102490,Edward,Taylor,38,Male,1,1,5,78700,6560,0.3,0.3,No,10,4,4,3,2,2026-04-05,,Active,No,
102491,Michael,Hill,31,Male,7,26,5,75000,6250,0.0,0.0,No,3,3,2,2,3,2026-06-27,2026-07-10,Terminated,Yes,Family / Personal Reasons
102492,Joseph,Warren,29,Male,2,8,4,131500,10960,1.3,1.3,Yes,1,4,3,4,3,2025-03-17,,Active,No,
102493,Melissa,Salazar,30,Female,6,23,4,73400,6120,0.3,0.3,No,4,2,3,3,2,2025-11-10,2026-03-15,Terminated,Yes,Work-Life Balance
102494,Brian,Blair,47,Male,7,27,4,67300,5610,2.7,1.8,No,2,4,3,3,2,2023-11-05,,Active,No,
102495,Lori,Benitez,24,Female,2,6,3,73400,6120,3.6,3.6,No,6,3,4,4,4,2020-05-01,2023-12-24,Terminated,Yes,Better Compensation Elsewhere
102496,John,Barker,48,Male,4,16,3,82000,6830,0.6,0.6,Yes,8,2,3,2,1,2025-12-21,,Active,No,
102497,Taylor,Andersen,24,Female,7,28,1,44300,3690,2.1,2.1,No,12,3,3,4,3,2024-05-20,,Active,No,
102498,Donna,Lynch,41,Female,5,21,3,100700,8390,2.7,0.4,No,8,4,3,3,3,2023-11-02,,Active,No,
102499,Emily,Fox,21,Female,1,4,4,104600,8720,5.9,4.0,No,3,3,2,2,3,2020-08-15,,Active,No,
102500,Zachary,Gomez,43,Male,6,24,4,78800,6570,3.2,3.2,No,9,1,4,3,3,2023-05-13,,Active,No,
102501,Carl,Hart,18,Male,4,17,2,133600,11130,3.6,1.3,No,1,2,4,3,4,2022-11-30,,Active,No,
102502,Joseph,Welch,38,Male,8,32,3,83900,6990,4.5,4.5,No,14,3,2,3,1,2021-12-24,,Active,No,
102503,Johnathan,White,36,Male,2,7,4,98800,8230,5.6,1.4,No,9,2,4,3,2,2020-12-13,,Active,No,
102504,Lisa,Erickson,56,Female,3,12,3,80800,6730,0.9,0.9,Yes,3,3,4,3,1,2025-09-01,,Active,No,
102505,William,Smith,43,Male,4,15,3,82400,6870,1.0,0.2,No,1,1,3,3,4,2025-06-29,,Active,No,
102506,Allison,Garrett,18,Female,1,2,5,75200,6270,1.3,0.4,No,19,3,3,4,3,2025-03-22,,Active,No,
102507,Bruce,Charles,22,Male,6,22,3,60700,5060,0.7,0.7,Yes,2,3,3,3,3,2025-10-31,,Active,No,
102508,Robert,Duarte,34,Male,4,15,4,97300,8110,1.9,1.4,No,12,3,1,3,3,2024-09-02,,Active,No,
102509,Jason,Cook,42,Male,7,27,3,65500,5460,2.7,2.7,No,6,4,3,3,2,2019-05-29,2022-02-25,Terminated,Yes,Performance
102510,Kristina,Walsh,60,Female,2,7,3,80300,6690,1.0,1.0,No,8,4,4,3,3,2025-03-28,2026-04-06,Terminated,Yes,Better Compensation Elsewhere
102511,Alexandra,Harris,41,Female,9,34,3,97200,8100,0.1,0.1,No,2,3,4,3,3,2026-05-19,,Active,No,
102512,Diane,Tyler,29,Female,4,17,3,118400,9870,0.1,0.1,No,8,4,4,3,3,2026-05-24,2026-07-03,Terminated,Yes,Retirement
102513,Eric,Hunter,29,Male,5,19,4,73700,6140,0.4,0.4,No,1,1,2,3,2,2026-01-22,2026-06-15,Terminated,Yes,Relocation
102514,Fred,Smith,52,Male,1,1,3,66200,5520,3.7,1.1,Yes,5,1,4,3,2,2022-11-02,,Active,No,
102515,Melissa,Peterson,52,Female,5,19,4,85200,7100,0.2,0.2,Yes,2,3,3,3,2,2026-05-09,,Active,No,
102516,Misty,Gilbert,39,Female,4,14,3,89200,7430,3.0,3.0,No,14,3,2,3,4,2023-07-28,,Active,No,
102517,Alyssa,Thompson,30,Female,1,3,4,59500,4960,0.8,0.8,No,1,3,4,3,4,2025-09-12,,Active,No,
102518,Gary,Morgan,33,Male,5,18,2,68200,5680,1.8,1.8,No,1,3,4,3,1,2024-09-28,,Active,No,
102519,Michael,Hendricks,44,Male,1,2,3,62400,5200,5.8,0.2,No,5,3,2,3,3,2020-09-16,,Active,No,
102520,Robert,Brewer,43,Male,5,21,5,136700,11390,0.1,0.1,No,1,2,4,3,4,2026-06-19,2026-07-10,Terminated,Yes,Policy Violation
102521,John,Burton,23,Male,2,6,2,67600,5630,2.7,1.7,No,12,3,2,3,4,2023-10-28,,Active,No,
102522,Stephanie,Herrera,18,Female,2,6,2,72700,6060,3.9,0.9,No,2,4,3,4,3,2022-08-19,,Active,No,
102523,Frances,Bowers,38,Female,1,2,4,66100,5510,0.3,0.3,No,6,1,4,3,3,2026-03-29,,Active,No,
102524,Jennifer,Newton,32,Female,8,32,4,75000,6250,0.6,0.6,No,14,4,4,3,2,2025-12-10,,Active,No,
102525,Sandy,Evans,51,Female,1,3,4,71500,5960,1.3,1.3,No,9,3,4,3,2,2024-08-31,2025-12-19,Terminated,Yes,Retirement
102526,Nathaniel,Stewart,18,Male,4,17,2,125800,10480,3.4,0.0,No,17,2,3,3,4,2019-04-11,2022-08-20,Terminated,Yes,Better Compensation Elsewhere
102527,Kimberly,Clark,26,Female,6,24,3,60100,5010,5.2,1.4,Yes,10,4,3,3,3,2021-04-21,,Active,No,
102528,Michael,Marsh,36,Male,2,6,2,64600,5380,0.4,0.4,No,3,3,2,3,2,2026-01-09,2026-05-20,Terminated,Yes,Return to Education
102529,Stephen,Gomez,35,Male,8,31,3,46700,3890,0.9,0.9,No,19,3,4,2,3,2025-08-05,,Active,No,
102530,Wayne,Ramirez,33,Male,4,17,3,122300,10190,0.7,0.7,No,6,3,4,4,4,2025-10-18,,Active,No,
102531,Andre,Terrell,37,Male,1,3,2,46900,3910,0.8,0.8,No,3,1,4,2,3,2025-09-08,,Active,No,
102532,Mark,Kirby,52,Male,6,23,4,67000,5580,0.0,0.0,Yes,4,3,3,2,3,2026-06-28,2026-07-10,Terminated,Yes,Manager / Culture Fit
102533,Laura,Price,37,Female,5,18,1,57000,4750,1.3,1.0,Yes,19,2,4,3,2,2025-03-18,2026-07-03,Terminated,Yes,Performance
102534,Linda,Hancock,20,Female,4,13,3,91300,7610,4.5,0.8,No,6,3,4,3,2,2022-01-11,,Active,No,
102535,Nicole,Thornton,30,Female,2,6,3,70800,5900,0.1,0.1,No,14,3,3,3,4,2026-06-03,,Active,No,
102536,Ernest,Johnson,30,Male,4,17,3,128400,10700,0.1,0.1,Yes,4,3,2,2,1,2024-11-27,2025-01-03,Terminated,Yes,Return to Education
102537,Jennifer,Crawford,33,Female,6,22,3,58900,4910,0.2,0.2,No,7,1,2,3,4,2026-05-16,,Active,No,
102538,Cynthia,Hayes,34,Female,2,8,1,105400,8780,11.6,0.9,Yes,4,3,3,3,3,2014-12-03,,Active,No,
102539,Trevor,Robinson,37,Male,6,22,3,61900,5160,3.9,0.4,No,21,3,1,4,3,2022-08-31,,Active,No,
102540,Elizabeth,Rodriguez,36,Female,7,28,3,62000,5170,2.0,1.0,No,1,1,3,3,4,2024-06-23,,Active,No,
102541,Richard,Strickland,42,Male,4,17,3,123700,10310,0.6,0.2,Yes,1,3,3,2,1,2025-11-22,,Active,No,
102542,Susan,Wallace,29,Female,6,23,4,73600,6130,1.0,1.0,No,5,3,4,3,2,2025-07-22,,Active,No,
102543,Allison,Webb,43,Female,6,23,3,63700,5310,0.2,0.2,No,4,3,2,4,2,2025-01-04,2025-03-30,Terminated,Yes,Retirement
102544,Jonathan,Lee,27,Male,2,6,4,88700,7390,3.5,0.3,No,8,4,3,3,2,2023-01-06,,Active,No,
102545,Thomas,Oconnor,50,Male,2,7,3,74600,6220,4.4,4.4,No,4,3,1,3,3,2022-02-17,,Active,No,
102546,Joseph,Rowe,37,Male,1,1,3,58000,4830,1.2,0.5,No,5,3,2,3,2,2025-04-27,,Active,No,
102547,Charles,Wiggins,34,Male,6,22,4,75200,6270,5.5,4.5,No,1,4,1,3,3,2021-01-13,,Active,No,
102548,Rodney,Hurley,36,Male,4,14,4,104600,8720,1.3,0.1,Yes,10,1,1,3,4,2025-03-12,,Active,No,
102549,Michael,Anderson,29,Male,8,32,2,65500,5460,0.2,0.2,No,2,3,2,2,3,2026-04-12,,Active,No,
102550,Nathaniel,Stevens,43,Male,4,14,3,78500,6540,3.1,1.4,No,16,4,2,3,4,2023-06-07,,Active,No,
102551,Miguel,Boyd,47,Male,7,26,3,58200,4850,1.5,0.4,No,6,4,4,3,3,2025-01-26,,Active,No,
102552,Aaron,Randolph,31,Male,2,7,3,77800,6480,0.8,0.8,No,2,4,3,3,3,2025-09-03,,Active,No,
102553,Michael,Wheeler,37,Male,6,22,3,60200,5020,0.4,0.4,No,12,3,2,3,4,2026-02-19,,Active,No,
102554,Brandon,Owens,47,Male,1,3,4,70800,5900,2.6,0.4,Yes,11,4,4,3,4,2023-11-19,,Active,No,
102555,Angel,Meyer,39,Male,5,21,4,119300,9940,1.7,1.2,No,4,4,1,3,3,2024-11-12,,Active,No,
102556,Matthew,Edwards,38,Male,6,22,2,48700,4060,0.3,0.3,Yes,7,3,3,3,4,2026-04-02,,Active,No,
102557,Laura,Collins,30,Female,1,3,3,65300,5440,0.2,0.2,Yes,18,4,2,4,3,2026-02-05,2026-04-30,Terminated,Yes,Family / Personal Reasons
102558,Stephanie,Flores,44,Female,2,7,2,75100,6260,1.9,1.5,Yes,20,4,3,3,3,2024-08-04,,Active,No,
102559,Corey,Hill,48,Male,4,14,1,82800,6900,4.1,0.9,No,15,3,3,3,3,2022-06-18,,Active,No,
102560,Emma,Alexander,35,Female,1,2,2,56000,4670,0.1,0.1,No,3,1,1,3,1,2026-06-14,,Active,No,
102561,Bruce,Hernandez,30,Male,4,16,2,78500,6540,3.4,3.4,No,12,4,3,4,3,2023-02-24,,Active,No,
102562,Denise,Smith,38,Female,2,8,3,126800,10570,7.5,7.5,No,2,4,1,3,3,2018-12-29,,Active,No,
102563,Lisa,Palmer,18,Female,7,28,5,75600,6300,0.2,0.2,No,1,4,4,2,3,2026-05-14,2026-07-08,Terminated,Yes,Relocation
102564,Daniel,Bell,41,Male,1,3,2,63400,5280,5.3,5.3,No,1,2,4,3,3,2021-03-18,,Active,No,
102565,Emily,Thomas,36,Female,4,14,3,90400,7530,0.5,0.5,No,5,4,3,3,4,2026-01-19,,Active,No,
102566,Michael,Campbell,47,Male,1,2,3,47500,3960,1.2,1.2,No,14,3,2,3,4,2025-04-16,,Active,No,
102567,Danielle,Jones,27,Female,7,29,4,112300,9360,0.7,0.7,No,1,3,2,4,2,2025-11-05,,Active,No,
102568,Louis,Morgan,28,Male,3,11,3,56800,4730,0.4,0.4,Yes,6,4,2,2,1,2024-10-03,2025-02-19,Terminated,Yes,Family / Personal Reasons
102569,Jill,Anderson,32,Female,6,23,3,55700,4640,3.9,0.4,No,1,2,4,3,1,2022-08-15,,Active,No,
102570,Julie,Lowe,34,Female,1,2,4,79300,6610,0.3,0.3,Yes,2,1,4,1,3,2025-07-25,2025-11-24,Terminated,Yes,Better Compensation Elsewhere
102571,Brian,Brown,43,Male,2,8,4,134800,11230,0.1,0.1,No,1,4,4,3,4,2026-06-14,,Active,No,
102572,Jeffery,White,35,Male,5,18,3,67900,5660,0.0,0.0,Yes,8,3,4,3,4,2026-06-28,,Active,No,
102573,Kyle,Watkins,32,Male,1,2,3,66000,5500,2.6,1.4,No,9,4,3,2,3,2023-12-18,,Active,No,
102574,Russell,Lyons,32,Male,2,7,5,97400,8120,1.3,1.3,Yes,1,3,3,3,3,2025-03-14,,Active,No,
102575,Lisa,Edwards,19,Female,3,10,3,59500,4960,1.2,0.8,No,7,2,4,3,3,2025-04-11,,Active,No,
102576,Robert,Marquez,37,Male,4,17,4,184100,15340,6.3,6.3,No,1,3,3,3,2,2020-03-14,,Active,No,
102577,Megan,Ferguson,44,Female,6,22,5,79300,6610,0.8,0.8,No,9,4,4,3,3,2025-09-28,,Active,No,
102578,Valerie,Campos,34,Female,6,25,3,107400,8950,8.0,3.7,No,7,1,2,3,3,2018-06-29,,Active,No,
102579,John,Anderson,28,Male,7,27,1,50000,4170,2.0,0.5,No,15,1,2,3,3,2024-07-09,,Active,No,
102580,Robin,Gillespie,24,Female,7,28,3,50800,4230,0.1,0.1,No,23,2,3,3,2,2026-04-28,2026-05-30,Terminated,Yes,Performance
102581,Julie,Bryant,44,Female,2,6,3,78700,6560,0.3,0.2,Yes,3,3,1,3,3,2026-03-09,,Active,No,
102582,Melinda,Mckinney,24,Female,5,20,4,74500,6210,0.3,0.3,Yes,7,1,4,2,3,2024-09-29,2025-01-17,Terminated,Yes,Policy Violation
102583,John,Hall,40,Male,2,6,3,67900,5660,0.1,0.1,Yes,12,3,4,3,2,2025-02-10,2025-03-21,Terminated,Yes,Career Growth / Promotion Elsewhere
102584,Danny,Callahan,33,Male,1,3,4,67300,5610,3.9,1.3,No,33,4,2,4,4,2022-08-12,,Active,No,
102585,Luis,Durham,28,Male,5,21,2,106200,8850,0.5,0.3,No,6,4,3,2,2,2026-01-20,,Active,No,
102586,James,Lyons,18,Male,3,9,4,66200,5520,1.8,1.0,No,13,1,4,3,2,2024-10-01,,Active,No,
102587,Maurice,Mccormick,31,Male,1,3,4,69100,5760,0.7,0.3,No,5,4,4,3,3,2025-11-09,,Active,No,
102588,Stephen,Chavez,40,Male,4,14,5,116900,9740,3.6,3.2,No,5,3,2,3,4,2022-11-29,,Active,No,
102589,Andre,Alvarez,38,Male,3,10,4,66500,5540,3.7,0.4,No,7,3,3,3,2,2022-10-15,,Active,No,
102590,Heather,Murray,38,Female,1,1,5,92000,7670,2.7,1.3,Yes,5,1,3,3,3,2023-11-03,,Active,No,
102591,Christopher,Tate,38,Male,4,15,3,85000,7080,2.5,1.2,No,5,2,2,3,3,2024-01-04,,Active,No,
102592,Larry,Anderson,36,Male,8,31,2,47800,3980,6.5,1.3,No,4,3,1,3,3,2020-01-18,,Active,No,
102593,Ashley,Roth,33,Female,5,18,4,75800,6320,0.1,0.1,No,8,2,3,3,4,2026-05-28,,Active,No,
102594,Robert,Nguyen,33,Male,6,22,3,59500,4960,6.3,0.9,No,1,2,3,4,3,2020-04-08,,Active,No,
102595,Marie,Sparks,40,Female,3,9,2,54600,4550,4.0,4.0,No,9,3,4,2,3,2022-07-08,,Active,No,
102596,Joseph,Morales,41,Male,1,4,4,120100,10010,3.1,3.1,No,1,4,2,3,2,2023-06-01,,Active,No,
102597,Jason,Oliver,18,Male,4,16,4,96000,8000,0.9,0.9,No,1,4,4,2,3,2025-07-31,,Active,No,
102598,Kimberly,Dickson,36,Female,2,8,4,157100,13090,0.7,0.7,No,15,4,4,4,3,2025-10-23,,Active,No,
102599,James,Peterson,44,Male,4,14,3,82700,6890,1.9,1.9,No,8,2,4,3,3,2024-08-16,,Active,No,
102600,Robin,Garza,29,Female,4,16,1,81100,6760,2.2,2.2,No,6,2,4,3,2,2024-04-18,,Active,No,
102601,Richard,Graham,47,Male,3,12,3,90500,7540,1.6,1.6,No,3,3,2,2,2,2024-11-15,,Active,No,
102602,Richard,Stephens,25,Male,1,4,3,96400,8030,0.7,0.7,No,8,4,1,2,2,2024-01-27,2024-10-08,Terminated,Yes,Retirement
102603,Cynthia,Bates,40,Female,1,4,3,99200,8270,3.3,0.2,Yes,1,4,1,4,2,2022-09-14,2026-01-13,Terminated,Yes,Performance
102604,Angela,Galvan,37,Female,1,4,4,104300,8690,0.7,0.7,No,3,3,2,3,3,2025-08-11,2026-05-07,Terminated,Yes,Return to Education
102605,Laura,Tucker,37,Female,4,14,4,117400,9780,2.3,2.3,No,7,2,3,3,3,2024-03-07,,Active,No,
102606,Kevin,Ford,18,Male,6,25,2,85700,7140,1.0,1.0,No,4,3,4,3,3,2025-07-09,,Active,No,
102607,Kristen,Short,38,Female,1,1,4,66000,5500,1.7,0.7,No,2,4,3,4,2,2024-11-08,,Active,No,
102608,Christopher,Blanchard,37,Male,1,1,3,55100,4590,0.2,0.2,Yes,14,4,4,4,2,2026-04-19,,Active,No,
102609,Benjamin,Rodriguez,37,Male,7,28,3,42600,3550,2.1,2.1,Yes,7,1,4,3,3,2024-06-16,,Active,No,
102610,Robert,Wise,30,Male,8,30,4,62500,5210,1.9,1.9,No,5,1,2,4,3,2020-09-03,2022-07-13,Terminated,Yes,Policy Violation
102611,Jamie,Snyder,44,Female,2,7,3,75600,6300,7.2,0.6,No,19,3,4,2,2,2019-04-16,,Active,No,
102612,Matthew,Davis,36,Male,1,1,3,62400,5200,0.6,0.6,No,1,3,4,3,3,2025-11-22,,Active,No,
102613,Ruth,Clay,37,Female,7,26,3,65600,5470,12.0,0.9,No,1,3,4,3,3,2014-07-13,,Active,No,
102614,Steven,Fields,44,Male,1,3,5,86200,7180,2.1,2.1,No,20,3,1,4,3,2024-05-22,,Active,No,
102615,Aaron,Thomas,53,Male,2,6,4,94300,7860,5.4,1.9,No,1,2,3,3,1,2021-03-01,,Active,No,
102616,Chase,Schmidt,29,Male,7,29,3,89400,7450,0.3,0.2,No,4,2,4,3,2,2024-04-24,2024-08-22,Terminated,Yes,Layoff / Restructuring
102617,Jean,Lane,31,Female,2,5,4,104200,8680,4.6,0.2,No,14,3,4,2,4,2021-12-08,,Active,No,
102618,Craig,Maldonado,45,Male,2,5,1,61600,5130,1.7,1.7,Yes,6,3,4,3,3,2024-10-10,,Active,No,
102619,Eugene,Hudson,19,Male,1,3,2,62400,5200,2.7,0.4,Yes,2,1,3,2,3,2022-10-12,2025-06-30,Terminated,Yes,Manager / Culture Fit
102620,Thomas,Torres,43,Male,5,18,3,64900,5410,0.2,0.2,Yes,11,1,3,3,3,2026-04-14,,Active,No,
102621,Tony,Graham,44,Male,4,16,3,83200,6930,0.4,0.4,No,1,3,3,3,3,2025-10-04,2026-02-12,Terminated,Yes,Layoff / Restructuring
102622,Vickie,Cooper,36,Female,2,8,1,90100,7510,0.2,0.2,No,2,4,2,3,3,2026-05-06,,Active,No,
102623,Ann,Smith,61,Female,8,30,3,44800,3730,0.6,0.6,Yes,4,4,3,2,2,2025-11-21,2026-06-25,Terminated,Yes,Performance
102624,Victoria,Powell,34,Female,2,5,3,81600,6800,0.8,0.8,Yes,1,2,4,3,4,2024-09-25,2025-07-27,Terminated,Yes,Retirement
102625,Cameron,Phillips,37,Male,2,6,4,85100,7090,2.9,1.1,Yes,8,2,2,3,3,2023-08-18,,Active,No,
102626,Jaclyn,Dunn,27,Female,2,6,3,71300,5940,3.1,0.6,No,1,1,2,3,2,2023-05-18,,Active,No,
102627,Anthony,Warner,52,Male,1,4,3,100100,8340,2.8,2.8,No,1,3,4,3,2,2023-09-22,,Active,No,
102628,Robert,Howard,50,Male,4,17,4,143200,11930,0.4,0.4,Yes,4,2,1,3,3,2026-02-11,,Active,No,
102629,Shannon,Glenn,37,Female,7,28,3,64100,5340,1.0,1.0,Yes,1,3,1,4,3,2024-06-30,2025-06-29,Terminated,Yes,Family / Personal Reasons
102630,Cynthia,Park,31,Female,2,7,3,80200,6680,6.8,4.0,Yes,8,4,2,3,1,2019-09-21,,Active,No,
102631,James,Flores,33,Male,6,23,3,65500,5460,1.0,1.0,No,5,4,2,3,2,2025-07-23,,Active,No,
102632,James,James,40,Male,2,5,3,67700,5640,0.9,0.9,No,5,3,3,4,4,2025-08-12,,Active,No,
102633,Joshua,Bates,38,Male,1,1,4,85900,7160,5.2,2.7,Yes,7,3,4,3,1,2021-05-05,,Active,No,
102634,Karen,Lopez,33,Female,2,8,4,132000,11000,4.9,3.0,No,5,3,3,3,3,2021-08-21,,Active,No,
102635,James,Middleton,25,Male,2,8,3,115600,9630,6.0,6.0,No,14,4,2,3,3,2020-07-24,,Active,No,
102636,Ryan,Moore,52,Male,5,19,3,61600,5130,1.1,1.1,No,7,4,3,3,2,2025-06-14,,Active,No,
102637,Zachary,Santiago,40,Male,3,9,4,59500,4960,2.4,0.9,No,1,4,3,3,3,2024-01-30,,Active,No,
102638,Chad,Jones,33,Male,8,31,2,43100,3590,0.1,0.1,No,1,3,2,3,2,2025-05-30,2025-06-30,Terminated,Yes,Better Compensation Elsewhere
102639,Alan,Griffith,32,Male,2,8,2,108500,9040,0.1,0.1,Yes,1,3,1,3,3,2026-05-28,,Active,No,
102640,John,Kim,37,Male,1,1,4,76400,6370,3.9,2.3,No,11,3,4,2,4,2022-08-03,,Active,No,
102641,William,Miller,57,Male,5,20,3,70100,5840,0.3,0.3,No,5,3,2,3,1,2026-03-16,,Active,No,
